Expected,Result
10000,8132
10000,4068
10000,8132
10000,32488
10000,8132
10000,16254
10000,8132
10000,16254
10000,16254
10000,4068
10000,4068
10000,4068
10000,8132
10000,8132
10000,8132
10000,8132
10000,2034
10000,4068
10000,16254
10000,4068
10000,4068
10000,16254
10000,8132
10000,16254
10000,32488
10000,4068
10000,8132
10000,4068
10000,8132
10000,16254
10000,8132
10000,16254
10000,8132
10000,32488
10000,4068
10000,8132
10000,16254
10000,8132
10000,8132
10000,8132
10000,8132
10000,8132
10000,16254
10000,4068
10000,8132
10000,4068
10000,8132
10000,4068
10000,32488
10000,8132
10000,2034
10000,8132
10000,16254
10000,8132
10000,8132
10000,8132
10000,4068
10000,8132
10000,8132
10000,8132
10000,16254
10000,8132
10000,4068
10000,32488
10000,4068
10000,4068
10000,8132
10000,8132
10000,8132
10000,8132
10000,8132
10000,8132
10000,4068
10000,8132
10000,4068
10000,16254
10000,4068
10000,4068
10000,4068
10000,8132
10000,16254
10000,8132
10000,32488
10000,4068
10000,8132
10000,8132
10000,16254
10000,8132
10000,16254
10000,16254
10000,8132
10000,8132
10000,8132
10000,4068
10000,8132
10000,4068
10000,4068
10000,4068
10000,16254
10000,8132
10000,8132
10000,8132
10000,4068
10000,4068
10000,8132
10000,16254
10000,4068
10000,4068
10000,4068
10000,4068
10000,8132
10000,8132
10000,32488
10000,8132
10000,16254
10000,16254
10000,8132
10000,16254
10000,8132
10000,16254
10000,8132
10000,16254
10000,8132
10000,16254
10000,4068
10000,16254
10000,4068
10000,8132
10000,4068
10000,4068
10000,8132
10000,8132
10000,4068
10000,8132
10000,16254
10000,4068
10000,16254
10000,32488
10000,8132
10000,8132
10000,8132
10000,16254
10000,8132
10000,4068
10000,8132
10000,8132
10000,4068
10000,4068
10000,16254
10000,4068
10000,4068
10000,8132
10000,4068
10000,16254
10000,16254
10000,8132
10000,4068
10000,16254
10000,4068
10000,8132
10000,16254
10000,16254
10000,8132
10000,8132
10000,16254
10000,8132
10000,2034
10000,8132
10000,16254
10000,8132
10000,8132
10000,16254
10000,16254
10000,16254
10000,8132
10000,16254
10000,8132
10000,16254
10000,4068
10000,4068
10000,8132
10000,4068
10000,4068
10000,4068
10000,8132
10000,32488
10000,16254
10000,16254
10000,16254
10000,16254
10000,4068
10000,8132
10000,8132
10000,2034
10000,8132
10000,8132
10000,16254
10000,8132
10000,8132
10000,8132
10000,32488
10000,16254
10000,4068
10000,32488
10000,4068
10000,64935
10000,4068
10000,32488
10000,4068
10000,8132
10000,32488
10000,8132
10000,8132
10000,32488
10000,8132
10000,4068
10000,32488
10000,4068
10000,4068
10000,8132
10000,8132
10000,4068
10000,8132
10000,8132
10000,8132
10000,16254
10000,64935
10000,4068
10000,32488
10000,8132
10000,4068
10000,16254
10000,16254
10000,8132
10000,16254
10000,4068
10000,4068
10000,8132
10000,4068
10000,8132
10000,8132
10000,2034
10000,8132
10000,8132
10000,32488
10000,4068
10000,4068
10000,8132
10000,8132
10000,16254
10000,16254
10000,16254
10000,4068
10000,4068
10000,4068
10000,8132
10000,4068
10000,16254
10000,8132
10000,4068
10000,8132
10000,4068
10000,8132
10000,16254
10000,4068
10000,8132
10000,8132
10000,32488
10000,8132
10000,16254
10000,4068
10000,16254
10000,16254
10000,8132
10000,16254
10000,16254
10000,4068
10000,16254
10000,8132
10000,16254
10000,4068
10000,16254
10000,4068
10000,4068
10000,32488
10000,4068
10000,8132
10000,8132
10000,8132
10000,16254
10000,16254
10000,8132
10000,4068
10000,16254
10000,4068
10000,8132
10000,8132
10000,16254
10000,16254
10000,8132
10000,4068
10000,8132
10000,16254
10000,16254
10000,16254
10000,8132
10000,8132
10000,4068
10000,8132
10000,4068
10000,8132
10000,16254
10000,4068
10000,4068
10000,16254
10000,4068
10000,16254
10000,16254
10000,32488
10000,8132
10000,16254
10000,8132
10000,4068
10000,16254
10000,4068
10000,16254
10000,32488
10000,8132
10000,16254
10000,8132
10000,8132
10000,8132
10000,16254
10000,8132
10000,16254
10000,4068
10000,2034
10000,4068
10000,8132
10000,8132
10000,8132
10000,8132
10000,16254
10000,8132
10000,16254
10000,8132
10000,8132
10000,8132
10000,8132
10000,8132
10000,8132
10000,32488
10000,4068
10000,8132
10000,8132
10000,4068
10000,16254
10000,16254
10000,8132
10000,8132
10000,8132
10000,32488
10000,16254
10000,16254
10000,8132
10000,8132
10000,8132
10000,8132
10000,4068
10000,16254
10000,8132
10000,4068
10000,8132
10000,32488
10000,8132
10000,8132
10000,32488
10000,4068
10000,8132
10000,8132
10000,8132
10000,8132
10000,8132
10000,4068
10000,4068
10000,8132
10000,8132
10000,16254
10000,8132
10000,4068
10000,8132
10000,8132
10000,8132
10000,8132
10000,4068
10000,8132
10000,4068
10000,16254
10000,8132
10000,8132
10000,16254
10000,4068
10000,4068
10000,2034
10000,32488
10000,2034
10000,8132
10000,8132
10000,4068
10000,4068
10000,16254
10000,8132
10000,8132
10000,8132
10000,8132
10000,16254
10000,16254
10000,4068
10000,4068
10000,32488
10000,4068
10000,4068
10000,4068
10000,8132
10000,4068
10000,4068
10000,8132
10000,32488
10000,8132
10000,32488
10000,4068
10000,4068
10000,16254
10000,4068
10000,8132
10000,4068
10000,16254
10000,8132
10000,8132
10000,4068
10000,16254
10000,4068
10000,8132
10000,8132
10000,16254
10000,8132
10000,8132
10000,8132
10000,16254
10000,4068
10000,8132
10000,8132
10000,16254
10000,2034
10000,32488
10000,16254
10000,8132
10000,8132
10000,32488
10000,16254
10000,8132
10000,8132
10000,4068
10000,8132
10000,8132
10000,4068
10000,4068
10000,4068
10000,8132
10000,4068
10000,32488
10000,16254
10000,16254
10000,4068
10000,16254
10000,8132
10000,8132
10000,8132
10000,16254
10000,16254
10000,8132
10000,32488
10000,32488
10000,16254
10000,4068
10000,4068
10000,4068
10000,8132
10000,16254
10000,64935
10000,4068
10000,8132
10000,16254
10000,32488
10000,4068
10000,8132
10000,16254
10000,8132
10000,8132
10000,4068
10000,8132
10000,4068
10000,8132
10000,4068
10000,16254
10000,4068
10000,4068
10000,4068
10000,16254
10000,4068
10000,4068
10000,32488
10000,4068
10000,8132
10000,8132
10000,4068
10000,8132
10000,4068
10000,8132
10000,16254
10000,4068
10000,4068
10000,8132
10000,2034
10000,8132
10000,16254
10000,2034
10000,4068
10000,4068
10000,2034
10000,4068
10000,8132
10000,4068
10000,8132
10000,16254
10000,4068
10000,8132
10000,8132
10000,4068
10000,8132
10000,8132
10000,8132
10000,16254
10000,4068
10000,8132
10000,8132
10000,4068
10000,8132
10000,32488
10000,16254
10000,8132
10000,8132
10000,8132
10000,16254
10000,16254
10000,4068
10000,8132
10000,8132
10000,16254
10000,4068
10000,4068
10000,32488
10000,4068
10000,8132
10000,4068
10000,4068
10000,8132
10000,8132
10000,8132
10000,4068
10000,16254
10000,4068
10000,4068
10000,8132
10000,8132
10000,16254
10000,4068
10000,16254
10000,8132
10000,16254
10000,8132
10000,16254
10000,8132
10000,8132
10000,4068
10000,4068
10000,32488
10000,8132
10000,4068
10000,8132
10000,4068
10000,16254
10000,4068
10000,16254
10000,16254
10000,8132
10000,16254
10000,8132
10000,4068
10000,16254
10000,8132
10000,16254
10000,4068
10000,8132
10000,4068
10000,4068
10000,8132
10000,8132
10000,32488
10000,4068
10000,8132
10000,2034
10000,8132
10000,8132
10000,8132
10000,4068
10000,16254
10000,8132
10000,2034
10000,4068
10000,8132
10000,4068
10000,16254
10000,8132
10000,16254
10000,4068
10000,16254
10000,4068
10000,4068
10000,2034
10000,8132
10000,8132
10000,16254
10000,8132
10000,16254
10000,8132
10000,8132
10000,8132
10000,8132
10000,2034
10000,4068
10000,4068
10000,4068
10000,8132
10000,2034
10000,16254
10000,8132
10000,4068
10000,8132
10000,16254
10000,8132
10000,8132
10000,32488
10000,8132
10000,4068
10000,8132
10000,16254
10000,8132
10000,8132
10000,4068
10000,16254
10000,16254
10000,4068
10000,4068
10000,8132
10000,16254
10000,2034
10000,8132
10000,8132
10000,8132
10000,4068
10000,4068
10000,4068
10000,8132
10000,16254
10000,8132
10000,8132
10000,16254
10000,4068
10000,8132
10000,32488
10000,8132
10000,4068
10000,8132
10000,8132
10000,8132
10000,8132
10000,8132
10000,8132
10000,8132
10000,8132
10000,8132
10000,4068
10000,4068
10000,8132
10000,8132
10000,8132
10000,8132
10000,4068
10000,8132
10000,4068
10000,8132
10000,8132
10000,4068
10000,16254
10000,8132
10000,8132
10000,8132
10000,4068
10000,8132
10000,8132
10000,8132
10000,4068
10000,2034
10000,8132
10000,8132
10000,32488
10000,4068
10000,16254
10000,8132
10000,4068
10000,8132
10000,8132
10000,4068
10000,8132
10000,4068
10000,32488
10000,8132
10000,8132
10000,8132
10000,4068
10000,16254
10000,8132
10000,16254
10000,8132
10000,4068
10000,8132
10000,8132
10000,16254
10000,8132
10000,4068
10000,16254
10000,16254
10000,4068
10000,4068
10000,16254
10000,16254
10000,16254
10000,2034
10000,2034
10000,4068
10000,16254
10000,8132
10000,8132
10000,4068
10000,2034
10000,8132
10000,16254
10000,32488
10000,8132
10000,8132
10000,8132
10000,4068
10000,16254
10000,4068
10000,8132
10000,4068
10000,16254
10000,4068
10000,8132
10000,4068
10000,8132
10000,16254
10000,4068
10000,32488
10000,4068
10000,8132
10000,8132
10000,8132
10000,8132
10000,4068
10000,8132
10000,8132
10000,8132
10000,4068
10000,16254
10000,8132
10000,32488
10000,16254
10000,32488
10000,8132
10000,8132
10000,4068
10000,8132
10000,8132
10000,16254
10000,4068
10000,4068
10000,8132
10000,2034
10000,4068
10000,16254
10000,4068
10000,16254
10000,4068
10000,16254
10000,4068
10000,8132
10000,32488
10000,4068
10000,16254
10000,8132
10000,8132
10000,16254
10000,8132
10000,16254
10000,8132
10000,16254
10000,8132
10000,8132
10000,4068
10000,8132
10000,16254
10000,8132
10000,4068
10000,16254
10000,8132
10000,16254
10000,4068
10000,8132
10000,8132
10000,8132
10000,8132
10000,16254
10000,4068
10000,4068
10000,8132
10000,32488
10000,8132
10000,8132
10000,8132
10000,16254
10000,8132
10000,32488
10000,8132
10000,16254
10000,8132
10000,4068
10000,4068
10000,16254
10000,2034
10000,8132
10000,4068
10000,8132
10000,8132
10000,8132
10000,8132
10000,8132
10000,8132
10000,8132
10000,8132
10000,8132
10000,4068
10000,4068
10000,16254
10000,16254
10000,16254
10000,8132
10000,8132
10000,8132
10000,8132
10000,2034
10000,8132
10000,8132
10000,8132
10000,16254
10000,8132
10000,2034
10000,16254
10000,16254
10000,8132
10000,32488
10000,16254
10000,8132
10000,8132
10000,8132
10000,8132
10000,4068
10000,8132
10000,16254
10000,16254
10000,8132
10000,8132
10000,8132
10000,16254
10000,16254
10000,8132
10000,8132
10000,16254
10000,4068
10000,16254
10000,8132
10000,8132
10000,4068
10000,16254
10000,4068
10000,8132
10000,4068
10000,4068
10000,32488
10000,8132
10000,4068
10000,16254
10000,32488
10000,16254
10000,2034
10000,8132
10000,2034
10000,4068
10000,4068
10000,32488
10000,32488
10000,8132
10000,8132
10000,8132
10000,8132
10000,4068
10000,16254
10000,8132
10000,8132
10000,8132
10000,4068
10000,4068
10000,16254
10000,8132
10000,8132
10000,4068
10000,16254
10000,8132
10000,32488
10000,16254
10000,8132
10000,16254
10000,16254
10000,8132
10000,16254
10000,8132
10000,4068
10000,4068
10000,8132
10000,16254
10000,8132
10000,2034
10000,16254
10000,4068
10000,16254
10000,8132
10000,8132
10000,8132
10000,8132
10000,16254
10000,16254
10000,4068
10000,4068
10000,8132
10000,8132
10000,8132
10000,16254
10000,8132
10000,4068
10000,32488
10000,8132
10000,8132
10000,16254
10000,8132
10000,8132
10000,16254
10000,8132
10000,8132
10000,8132
10000,8132
10000,4068
10000,8132
10000,8132
10000,4068
10000,16254
10000,8132
10000,4068
10000,8132
10000,4068
10000,8132
10000,8132
10000,8132
10000,8132
10000,4068
10000,4068
10000,16254
10000,8132
10000,4068
10000,8132
10000,16254
10000,16254
10000,16254
10000,16254
10000,64935
10000,4068
10000,8132
10000,16254
10000,8132
10000,4068
10000,4068
10000,16254
10000,16254
10000,8132
10000,4068
10000,4068
10000,8132
10000,16254
10000,4068
10000,4068
10000,4068
10000,8132
10000,8132
10000,16254
10000,16254
10000,32488
10000,64935
10000,8132
10000,4068
10000,16254
10000,8132
10000,4068
10000,8132
10000,4068
10000,32488
10000,8132
10000,16254
10000,16254
10000,4068
10000,32488
10000,16254
10000,4068
10000,8132
10000,8132
10000,8132
10000,16254
10000,8132
10000,4068
10000,8132
10000,8132
10000,16254
10000,4068
10000,8132
10000,32488
10000,8132
10000,16254
10000,8132
10000,8132
10000,4068
10000,16254
10000,4068
10000,4068
10000,16254
10000,2034
10000,8132
10000,16254
10000,8132
10000,16254
10000,4068
10000,4068
10000,16254
10000,16254
10000,16254
10000,4068
10000,4068
10000,4068
10000,8132
10000,8132
10000,16254
10000,4068
10000,4068
10000,8132
10000,8132
10000,4068
10000,4068
10000,4068
10000,16254
10000,8132
10000,8132
10000,8132
10000,4068
10000,4068
10000,8132
10000,16254
10000,16254
10000,4068
10000,8132
10000,16254
10000,8132
10000,8132
10000,16254
10000,8132
10000,8132
10000,4068
10000,8132
10000,16254
10000,16254
10000,8132
10000,8132
10000,8132
10000,8132
10000,8132
10000,8132
10000,32488
10000,4068
10000,16254
10000,8132
10000,4068
10000,4068
10000,16254
10000,4068
10000,4068
10000,4068
10000,16254
10000,8132
10000,8132
10000,8132
10000,16254
10000,4068
10000,4068
10000,16254
10000,8132
10000,4068
10000,8132
10000,4068
10000,2034
10000,4068
10000,8132
10000,16254
10000,8132
10000,8132
10000,16254
10000,4068
10000,8132
10000,16254
10000,4068
10000,8132
10000,16254
10000,16254
10000,4068
10000,8132
10000,8132
10000,32488
10000,16254
10000,8132
10000,4068
10000,8132
10000,32488
10000,16254
10000,8132
10000,4068
10000,16254
10000,8132
10000,16254
10000,4068
10000,8132
10000,8132
10000,16254
10000,8132
10000,8132
10000,16254
10000,32488
10000,4068
10000,8132
10000,4068
10000,8132
10000,8132
10000,8132
10000,8132
10000,8132
10000,16254
10000,4068
10000,8132
10000,4068
10000,8132
10000,8132
10000,8132
10000,8132
10000,4068
10000,16254
10000,16254
10000,16254
10000,8132
10000,32488
10000,8132
10000,2034
10000,4068
10000,8132
10000,8132
10000,8132
10000,8132
10000,8132
10000,16254
10000,8132
10000,32488
10000,8132
10000,2034
10000,32488
10000,8132
10000,16254
10000,16254
10000,8132
10000,8132
10000,8132
10000,8132
10000,8132
10000,16254
10000,16254
10000,4068
10000,16254
10000,8132
10000,16254
10000,32488
10000,4068
10000,16254
10000,16254
10000,8132
10000,4068
10000,16254
10000,16254
10000,8132
10000,8132
10000,4068
10000,4068
10000,16254
10000,16254
10000,16254
10000,4068
10000,4068
10000,32488
10000,8132
10000,8132
10000,8132
10000,16254
10000,8132
10000,8132
10000,8132
10000,16254
10000,4068
10000,16254
10000,8132
10000,32488
10000,8132
10000,4068
10000,8132
10000,8132
10000,8132
10000,8132
10000,4068
10000,16254
10000,8132
10000,8132
10000,16254
10000,32488
10000,8132
10000,8132
10000,8132
10000,2034
10000,8132
10000,16254
10000,8132
10000,16254
10000,4068
10000,8132
10000,32488
10000,16254
10000,4068
10000,8132
10000,8132
10000,8132
10000,8132
10000,4068
10000,8132
10000,4068
10000,16254
10000,8132
10000,4068
10000,4068
10000,4068
10000,16254
10000,8132
10000,2034
10000,2034
10000,4068
10000,8132
10000,8132
10000,4068
10000,8132
10000,8132
10000,4068
10000,4068
10000,8132
10000,8132
10000,16254
10000,8132
10000,16254
10000,8132
10000,8132
10000,8132
10000,4068
10000,32488
10000,4068
10000,4068
10000,8132
10000,8132
10000,8132
10000,4068
10000,4068
10000,16254
10000,16254
10000,8132
10000,16254
10000,8132
10000,4068
10000,8132
10000,8132
10000,8132
10000,8132
10000,8132
10000,16254
10000,4068
10000,4068
10000,4068
10000,8132
10000,4068
10000,4068
10000,4068
10000,16254
10000,8132
10000,8132
10000,16254
10000,8132
10000,8132
10000,8132
10000,16254
10000,8132
10000,8132
10000,16254
10000,4068
10000,16254
10000,8132
10000,32488
10000,4068
10000,32488
10000,4068
10000,32488
10000,16254
10000,8132
10000,16254
10000,2034
10000,4068
10000,8132
10000,4068
10000,4068
10000,8132
10000,8132
10000,16254
10000,16254
10000,16254
10000,8132
10000,2034
10000,4068
10000,8132
10000,16254
10000,4068
10000,8132
10000,4068
10000,16254
10000,4068
10000,8132
10000,8132
10000,8132
10000,8132
10000,16254
10000,4068
10000,8132
10000,16254
10000,16254
10000,4068
10000,8132
10000,4068
10000,4068
10000,8132
10000,8132
10000,16254
10000,16254
10000,8132
10000,8132
10000,2034
10000,8132
10000,8132
10000,4068
10000,4068
10000,4068
10000,4068
10000,32488
10000,8132
10000,8132
10000,8132
10000,8132
10000,8132
10000,4068
10000,8132
10000,8132
10000,8132
10000,16254
10000,16254
10000,8132
10000,8132
10000,8132
10000,16254
10000,4068
10000,4068
10000,16254
10000,8132
10000,32488
10000,8132
10000,8132
10000,8132
10000,8132
10000,16254
10000,8132
10000,32488
10000,16254
10000,4068
10000,8132
10000,4068
10000,16254
10000,8132
10000,8132
10000,8132
10000,4068
10000,16254
10000,8132
10000,8132
10000,8132
10000,8132
10000,4068
10000,4068
10000,8132
10000,8132
10000,16254
10000,8132
10000,8132
10000,8132
10000,16254
10000,2034
10000,4068
10000,16254
10000,8132
10000,8132
10000,16254
10000,8132
10000,4068
10000,8132
10000,2034
10000,8132
10000,4068
10000,4068
10000,16254
10000,8132
10000,4068
10000,8132
10000,16254
10000,8132
10000,4068
10000,4068
10000,8132
10000,8132
10000,8132
10000,16254
10000,8132
10000,8132
10000,8132
10000,8132
10000,4068
10000,16254
10000,16254
10000,16254
10000,4068
10000,4068
10000,4068
10000,16254
10000,8132
10000,2034
10000,8132
10000,4068
10000,4068
10000,16254
10000,8132
10000,16254
10000,8132
10000,8132
10000,8132
10000,8132
10000,8132
10000,8132
10000,16254
10000,4068
10000,4068
10000,4068
10000,16254
10000,8132
10000,8132
10000,8132
10000,8132
10000,8132
10000,8132
10000,4068
10000,8132
10000,2034
10000,4068
10000,16254
10000,8132
10000,8132
10000,8132
10000,8132
10000,16254
10000,8132
10000,8132
10000,8132
10000,4068
10000,16254
10000,8132
10000,8132
10000,8132
10000,8132
10000,4068
10000,8132
10000,4068
10000,4068
10000,64935
10000,32488
10000,8132
10000,8132
10000,16254
10000,16254
10000,8132
10000,4068
10000,8132
10000,32488
10000,32488
10000,8132
10000,4068
10000,4068
10000,8132
10000,8132
10000,8132
10000,16254
10000,32488
10000,32488
10000,16254
10000,4068
10000,8132
10000,8132
10000,16254
10000,2034
10000,4068
10000,8132
10000,32488
10000,4068
10000,4068
10000,4068
10000,16254
10000,8132
10000,2034
10000,4068
10000,8132
10000,8132
10000,32488
10000,8132
10000,4068
10000,8132
10000,8132
10000,4068
10000,8132
10000,4068
10000,8132
10000,4068
10000,4068
10000,4068
10000,16254
10000,16254
10000,16254
10000,4068
10000,16254
10000,4068
10000,4068
10000,8132
10000,4068
10000,4068
10000,4068
10000,8132
10000,4068
10000,4068
10000,16254
10000,4068
10000,16254
10000,4068
10000,4068
10000,4068
10000,4068
10000,16254
10000,16254
10000,4068
10000,4068
10000,8132
10000,8132
10000,4068
10000,8132
10000,4068
10000,4068
10000,16254
10000,16254
10000,8132
10000,4068
10000,2034
10000,32488
10000,16254
10000,4068
10000,8132
10000,8132
10000,4068
10000,8132
10000,16254
10000,8132
10000,4068
10000,16254
10000,8132
10000,8132
10000,8132
10000,16254
10000,8132
10000,8132
10000,4068
10000,8132
10000,16254
10000,4068
10000,4068
10000,8132
10000,8132
10000,8132
10000,4068
10000,8132
10000,2034
10000,8132
10000,8132
10000,4068
10000,8132
10000,16254
10000,16254
10000,4068
10000,4068
10000,8132
10000,8132
10000,16254
10000,2034
10000,16254
10000,16254
10000,8132
10000,4068
10000,8132
10000,8132
10000,8132
10000,8132
10000,8132
10000,4068
10000,32488
10000,8132
10000,16254
10000,8132
10000,8132
10000,8132
10000,16254
10000,8132
10000,16254
10000,8132
10000,16254
10000,4068
10000,8132
10000,8132
10000,16254
10000,8132
10000,8132
10000,32488
10000,8132
10000,16254
10000,8132
10000,8132
10000,16254
10000,4068
10000,4068
10000,16254
10000,8132
10000,16254
10000,16254
10000,8132
10000,4068
10000,8132
10000,8132
10000,16254
10000,8132
10000,4068
10000,4068
10000,8132
10000,8132
10000,8132
10000,8132
10000,8132
10000,8132
10000,4068
10000,4068
10000,8132
10000,8132
10000,16254
10000,8132
10000,4068
10000,32488
10000,4068
10000,16254
10000,4068
10000,8132
10000,32488
10000,16254
10000,16254
10000,8132
10000,8132
10000,8132
10000,4068
10000,4068
10000,8132
10000,8132
10000,4068
10000,8132
10000,4068
10000,8132
10000,4068
10000,16254
10000,4068
10000,8132
10000,8132
10000,4068
10000,8132
10000,8132
10000,16254
10000,4068
10000,4068
10000,4068
10000,8132
10000,16254
10000,16254
10000,4068
10000,4068
10000,16254
10000,4068
10000,8132
10000,8132
10000,4068
10000,8132
10000,4068
10000,16254
10000,8132
10000,8132
10000,8132
10000,8132
10000,4068
10000,16254
10000,16254
10000,32488
10000,8132
10000,16254
10000,4068
10000,8132
10000,16254
10000,8132
10000,4068
10000,32488
10000,16254
10000,8132
10000,8132
10000,8132
10000,8132
10000,4068
10000,4068
10000,8132
10000,4068
10000,8132
10000,8132
10000,8132
10000,8132
10000,16254
10000,8132
10000,8132
10000,8132
10000,16254
10000,32488
10000,8132
10000,16254
10000,8132
10000,8132
10000,16254
10000,4068
10000,16254
10000,16254
10000,16254
10000,8132
10000,16254
10000,8132
10000,16254
10000,16254
10000,4068
10000,16254
10000,4068
10000,32488
10000,8132
10000,8132
10000,4068
10000,8132
10000,4068
10000,8132
10000,4068
10000,8132
10000,16254
10000,8132
10000,4068
10000,8132
10000,4068
10000,4068
10000,16254
10000,8132
10000,16254
10000,16254
10000,8132
10000,32488
10000,4068
10000,8132
10000,8132
10000,16254
10000,4068
10000,16254
10000,16254
10000,16254
10000,4068
10000,16254
10000,16254
10000,4068
10000,8132
10000,4068
10000,16254
10000,16254
10000,8132
10000,8132
10000,8132
10000,8132
10000,4068
10000,8132
10000,8132
10000,8132
10000,8132
10000,4068
10000,8132
10000,8132
10000,8132
10000,8132
10000,8132
10000,8132
10000,8132
10000,8132
10000,4068
10000,16254
10000,8132
10000,16254
10000,16254
10000,8132
10000,8132
10000,8132
10000,8132
10000,16254
10000,4068
10000,16254
10000,8132
10000,16254
10000,8132
10000,4068
10000,64935
10000,8132
10000,4068
10000,8132
10000,8132
10000,8132
10000,4068
10000,4068
10000,16254
10000,4068
10000,8132
10000,16254
10000,8132
10000,4068
10000,8132
10000,8132
10000,8132
10000,16254
10000,4068
10000,4068
10000,16254
10000,8132
10000,4068
10000,2034
10000,8132
10000,8132
10000,8132
10000,4068
10000,8132
10000,16254
10000,4068
10000,8132
10000,8132
10000,8132
10000,8132
10000,4068
10000,8132
10000,16254
10000,8132
10000,16254
10000,4068
10000,4068
10000,8132
10000,8132
10000,16254
10000,16254
10000,8132
10000,16254
10000,4068
10000,4068
10000,8132
10000,8132
10000,8132
10000,32488
10000,8132
10000,2034
10000,8132
10000,4068
10000,16254
10000,4068
10000,8132
10000,16254
10000,4068
10000,8132
10000,16254
10000,8132
10000,8132
10000,8132
10000,4068
10000,4068
10000,8132
10000,4068
10000,4068
10000,8132
10000,16254
10000,8132
10000,16254
10000,4068
10000,8132
10000,16254
10000,8132
10000,4068
10000,4068
10000,16254
10000,16254
10000,4068
10000,8132
10000,8132
10000,32488
10000,16254
10000,4068
10000,8132
10000,16254
10000,8132
10000,4068
10000,16254
10000,16254
10000,16254
10000,4068
10000,4068
10000,8132
10000,8132
10000,16254
10000,4068
10000,8132
10000,8132
10000,8132
10000,8132
10000,8132
10000,32488
10000,16254
10000,8132
10000,8132
10000,4068
10000,4068
10000,8132
10000,16254
10000,4068
10000,16254
10000,16254
10000,4068
10000,16254
10000,8132
10000,16254
10000,4068
10000,4068
10000,4068
10000,16254
10000,8132
10000,16254
10000,32488
10000,4068
10000,8132
10000,8132
10000,16254
10000,4068
10000,2034
10000,16254
10000,4068
10000,2034
10000,4068
10000,4068
10000,8132
10000,8132
10000,4068
10000,16254
10000,8132
10000,8132
10000,4068
10000,8132
10000,16254
10000,16254
10000,8132
10000,32488
10000,4068
10000,16254
10000,8132
10000,16254
10000,8132
10000,32488
10000,8132
10000,8132
10000,16254
10000,2034
10000,8132
10000,16254
10000,4068
10000,4068
10000,8132
10000,8132
10000,8132
10000,8132
10000,4068
10000,16254
10000,16254
10000,4068
10000,16254
10000,8132
10000,2034
10000,16254
10000,8132
10000,8132
10000,8132
10000,16254
10000,4068
10000,4068
10000,16254
10000,4068
10000,32488
10000,8132
10000,8132
10000,8132
10000,16254
10000,16254
10000,4068
10000,8132
10000,2034
10000,8132
10000,8132
10000,8132
10000,4068
10000,8132
10000,16254
10000,8132
10000,8132
10000,16254
10000,16254
10000,16254
10000,8132
10000,4068
10000,8132
10000,32488
10000,8132
10000,8132
10000,8132
10000,16254
10000,16254
10000,16254
10000,8132
10000,8132
10000,4068
10000,16254
10000,8132
10000,4068
10000,8132
10000,4068
10000,8132
10000,16254
10000,8132
10000,8132
10000,8132
10000,8132
10000,8132
10000,4068
10000,8132
10000,16254
10000,4068
10000,8132
10000,8132
10000,4068
10000,8132
10000,8132
10000,8132
10000,8132
10000,8132
10000,8132
10000,32488
10000,8132
10000,8132
10000,8132
10000,4068
10000,8132
10000,4068
10000,8132
10000,4068
10000,8132
10000,16254
10000,16254
10000,16254
10000,8132
10000,8132
10000,4068
10000,8132
10000,8132
10000,16254
10000,8132
10000,8132
10000,8132
10000,8132
10000,8132
10000,16254
10000,16254
10000,8132
10000,8132
10000,4068
10000,16254
10000,32488
10000,8132
10000,4068
10000,4068
10000,16254
10000,4068
10000,4068
10000,8132
10000,8132
10000,4068
10000,2034
10000,16254
10000,16254
10000,8132
10000,16254
10000,8132
10000,8132
10000,2034
10000,8132
10000,2034
10000,16254
10000,8132
10000,8132
10000,4068
10000,4068
10000,8132
10000,16254
10000,8132
10000,8132
10000,16254
10000,16254
10000,8132
10000,8132
10000,16254
10000,16254
10000,8132
10000,2034
10000,8132
10000,32488
10000,8132
10000,8132
10000,8132
10000,16254
10000,8132
10000,4068
10000,8132
10000,2034
10000,8132
10000,16254
10000,16254
10000,4068
10000,8132
10000,16254
10000,8132
10000,16254
10000,4068
10000,2034
10000,4068
10000,8132
10000,8132
10000,8132
10000,4068
10000,4068
10000,4068
10000,8132
10000,8132
10000,4068
10000,4068
10000,8132
10000,8132
10000,8132
10000,16254
10000,64935
10000,8132
10000,8132
10000,16254
10000,8132
10000,4068
10000,8132
10000,8132
10000,16254
10000,8132
10000,8132
10000,8132
10000,16254
10000,4068
10000,4068
10000,4068
10000,4068
10000,8132
10000,4068
10000,16254
10000,8132
10000,8132
10000,4068
10000,4068
10000,4068
10000,4068
10000,8132
10000,32488
10000,16254
10000,8132
10000,4068
10000,4068
10000,4068
10000,32488
10000,8132
10000,4068
10000,8132
10000,16254
10000,8132
10000,4068
10000,16254
10000,16254
10000,8132
10000,8132
10000,8132
10000,8132
10000,4068
10000,8132
10000,4068
10000,2034
10000,8132
10000,8132
10000,8132
10000,16254
10000,4068
10000,4068
10000,8132
10000,4068
10000,4068
10000,8132
10000,4068
10000,4068
10000,8132
10000,8132
10000,16254
10000,8132
10000,8132
10000,4068
10000,8132
10000,16254
10000,8132
10000,16254
10000,8132
10000,8132
10000,8132
10000,8132
10000,8132
10000,16254
10000,8132
10000,8132
10000,32488
10000,8132
10000,4068
10000,16254
10000,16254
10000,8132
10000,8132
10000,4068
10000,2034
10000,8132
